gene_id	muscle_dietP_logFC	whole_body_dietP_logFC
FBpp0198085	-0.0266141994002412	0.396980801947693
FBpp0198086	0.03924557659048	-0.0806297468096572
FBpp0198087	0.0318754684726089	-0.105558129220071
FBpp0198088	0.040431868319818	-0.631305460410125
FBpp0198089	-0.0390825191669023	0.83370085791831
FBpp0198090	-0.026919954585925	0.431985061696669
FBpp0198091	0.350234010231155	0.530001006921499
FBpp0198092	-0.224606725907183	0.618835976657192
FBpp0198093	-0.204415291236902	0.52675020820869
FBpp0198094	-0.0697066828415731	0.334614814940565
FBpp0198095	-0.00804690712981593	-0.0952109727243622
FBpp0198096	-0.012393505322414	-0.115216453186538
FBpp0198097	-0.324769158148704	-0.110480393633946
FBpp0198098	-0.215362524197886	0.546081670148304
FBpp0198099	0.0410295844040927	0.0463748314618043
FBpp0198100	0.022494993907104	-0.553271861084594
FBpp0198101	0.0626290437956349	-0.00577489919990126
FBpp0198102	0.0117194218085402	0.113332157812694
FBpp0198103	0.19468556088003	-0.344870526966844
FBpp0198104	0.0804868841035044	-0.243832191006404
FBpp0198105	-0.0918973717166739	0.0926060649885998
FBpp0198106	0.027750570342942	0.00732047202277686
FBpp0198107	-0.0165596849111882	0.0145035111478795
FBpp0198108	-0.0245203941321889	0.0335330208674862
FBpp0198110	-0.0358008489405585	-0.0808540773385817
FBpp0198111	-0.0549316016944559	0.311265477604793
FBpp0198112	-0.0337977413148984	-0.41915237385559
FBpp0198113	0.34617448664531	0.459624735417467
FBpp0198114	-0.065850214613866	0.274864112521451
FBpp0198115	0.00419460460022214	0.0474348208971875
FBpp0198116	-0.0615857466386507	-0.227284366841453
FBpp0198117	-0.00922543595995018	0.0439513161801282
FBpp0198118	-0.0855738748176318	-0.106449571867258
FBpp0198119	0.0744462424707768	0.285554961324619
FBpp0198120	0.0428309829385345	0.0792741321033426
FBpp0198121	0.0362738959875938	0.469958859772984
FBpp0198122	0.0390005327822329	0.207884303083007
FBpp0198123	0.0228127775968755	-0.278185938093292
FBpp0198124	-0.0554525167579244	0.000481532249216876
FBpp0198125	0.0467818040026077	0.120986198537904
FBpp0198126	0.0165677490365304	0.0107875032284619
FBpp0198127	0.0328419329193261	0.107871569332705
FBpp0198128	1.45417769797445	-0.789248283099432
FBpp0198129	0.345788861159729	0.0191607284827502
FBpp0198130	0.347435733964723	-0.0764167254172898
FBpp0198131	-0.0577692754076407	-0.106552027990834
FBpp0198132	0.266466022128972	0.0553238586504796
FBpp0198133	-0.0566267490586542	-0.011986483377124
FBpp0198134	0.0210195800794846	0.0122581334232642
FBpp0198135	-0.117162100946323	0.228407330594334
FBpp0198136	-0.0652040416067017	0.124722740348487
FBpp0198137	-0.354399508507676	0.319654037462069
FBpp0198138	0.000587537139554173	-0.0043428695982024
FBpp0198139	0.0616863766220546	0.0884531299045228
FBpp0198140	0.872905790512481	0.612361925452372
FBpp0198141	0.0155632213369232	0.0511273185655852
FBpp0198142	-0.406722074383339	-0.0798295328364942
FBpp0198143	-0.030051201103133	0.0771550346401118
FBpp0198145	0.00183229712151256	0.148087326596475
FBpp0198146	0.0512949062726495	0.020848811268503
FBpp0198147	-0.0371593081702845	0.132335769695384
FBpp0198148	0.0118534564498011	-0.0683809566234493
FBpp0198149	0.0820515619058662	0.0632232315905029
FBpp0198150	0.0145129251897502	0.211950685643409
FBpp0198151	-0.0506467244904535	0.401943653805554
FBpp0198152	-0.055647845792908	0.378048473990288
FBpp0198153	-0.0250538363190784	0.0157969253746383
FBpp0198154	0.00884710602522581	-0.804772408239984
FBpp0198155	0.00859895876986017	0.760482570097873
FBpp0198156	0.0325969488210139	-0.0389570275944532
FBpp0198157	-0.108027516626941	-0.841533237869645
FBpp0198158	-0.194951593940919	0.235957293656637
FBpp0198159	0.0180942241210835	-0.144418799542052
FBpp0198160	0.0128228044607697	-0.462675588843664
FBpp0198161	0.0148482446137934	0.110986083671313
FBpp0198162	-0.0617476663071642	0.174107800761375
FBpp0198163	-0.00251245989079962	-0.169553514011519
FBpp0198164	0.0281339831719455	0.0111053810588506
FBpp0198165	0.0214911277159631	0.109840358499622
FBpp0198166	0.00135249623306366	-0.11357704845964
FBpp0198167	0.0417247488907874	0.0702575169150681
FBpp0198168	-0.305024858069113	0.304491923070518
FBpp0198169	-0.035293442366047	-0.00492415595735729
FBpp0198170	-0.0447928971750918	0.141621291774904
FBpp0198171	0.0146168880764025	0.113496430809525
FBpp0198172	0.00948875255765025	0.194350346451235
FBpp0198173	0.0172258874598633	-1.22776873918167
FBpp0198174	-0.0775301445842371	-0.868582396115716
FBpp0198175	0.0875522840546461	-0.0399525692739992
FBpp0198176	-0.0221369214576637	-0.956744330816761
FBpp0198177	0.0262286561975703	-0.165750676305759
FBpp0198178	-0.0301642226878621	0.227075776376846
FBpp0198179	0.0336629843009808	0.023358891439937
FBpp0198181	0.0319787939422507	0.127206662288411
FBpp0198182	-0.130612622794621	-0.0687992069105315
FBpp0198183	-0.0372898452023218	-0.0129252583874992
FBpp0198184	-0.0214607545410049	-0.0539623766964189
FBpp0198185	-0.217571802622504	0.449963027124679
FBpp0198186	0.0257670290144958	0.0374382329581382
FBpp0198187	0.0411629793241092	0.171682651126258
FBpp0198188	0.0540436156823317	0.189451385305202
FBpp0198189	0.007431604190411	0.0693341836311067
FBpp0198190	0.0347891948051539	-0.0176191860733164
FBpp0198191	-0.0333772830512504	-0.0714594622170164
FBpp0198192	-0.0496145085706968	0.0398199194261655
FBpp0198193	0.0878125772357937	-0.00888171566914442
FBpp0198194	-0.0168053982986076	0.0791287935785229
FBpp0198195	-0.13660426331103	-0.0714057711390033
FBpp0198196	0.00547515911117702	0.0271955879238956
FBpp0198197	-0.0114286383771823	0.173954980118567
FBpp0198198	0.00837429910202714	0.0287931018708325
FBpp0198199	0.00553529607134406	-0.000959068059584789
FBpp0198200	-0.0478006804168609	-0.0419136822900396
FBpp0198201	0.0294383399839432	0.147450089696416
FBpp0198202	-0.215830042399113	0.464463215129097
FBpp0198203	0.00113370489187004	0.322804515232433
FBpp0198204	-0.0511120470213364	0.333688665038656
FBpp0198205	-0.0388114597932387	-0.107489766385043
FBpp0198206	0.0415408746720042	0.0632865753069871
FBpp0198207	-0.0658179142476683	0.0574456859107407
FBpp0198208	-0.393024117455805	-0.1342438866096
FBpp0198209	0.0608252776726173	0.20241391641041
FBpp0198210	0.0164954631899998	0.297931471277804
FBpp0198211	0.0449126495250491	-0.0290205172011143
FBpp0198212	0.0108826005542872	-0.0506889385064063
FBpp0198213	0.347643892398242	0.00919001948755782
FBpp0198214	0.352991187781551	0
FBpp0198215	-0.05805385629643	0.0407740290862659
FBpp0198216	0.0218921831887749	0.140329404313222
FBpp0198217	-0.00953626251624451	-0.0278147563618403
FBpp0198218	-0.0532158792485159	0.260157268292171
FBpp0198219	-0.0198386275466492	0.0734983133128373
FBpp0198220	-0.0126775117157402	0.270967024157785
FBpp0198221	0.0192604532278482	0.106739731993686
FBpp0198222	-0.00361362256886011	-0.119463277003085
FBpp0198223	-0.0232954454068093	0.0707054356933945
FBpp0198224	0.189169104158977	-0.0353620806099416
FBpp0198225	0.0346655495145007	-0.0535298880722257
FBpp0198226	-0.067092693210822	0.0127810071555194
FBpp0198227	-0.0430323208743175	0.0313800539237623
FBpp0198228	-0.0433141007560733	0.0730331338413512
FBpp0198229	-0.00221480241571614	0.0140238035069368
FBpp0198230	0.0175846522271694	0.208732446602028
FBpp0198231	0.0249133739827178	-0.0165029187768035
FBpp0198232	-0.32236208672663	-0.876232966476406
FBpp0198233	0.00311934824540017	-0.0614969316007624
FBpp0198234	0.353649363933777	1.54491164625547
FBpp0198235	0.291694541470352	0.0537470377202902
FBpp0198236	-0.0798892249652229	0.397250575094137
FBpp0198237	-0.0199517320788628	-0.156255453667338
FBpp0198238	0.353735056733815	-0.99277351655591
FBpp0198239	0.353559191509781	-1.13373802583465
FBpp0198240	0.3536099822871	-1.2167244069156
FBpp0198241	1.50552226778611	0.257571179355722
FBpp0198242	0.35375480437393	-0.32285449355123
FBpp0198243	-0.221972926001057	0.42208599746964
FBpp0198244	-0.10009097417199	-0.295239492201838
FBpp0198245	-0.0862224804086529	0.0108635049264345
FBpp0198246	-0.00306772596870686	0.196895643435066
FBpp0198247	-0.00577504656441041	0.0267169866381722
FBpp0198248	0.0416419560449208	0.155986852009911
FBpp0198249	-0.0706411671539594	-0.412292331903084
FBpp0198250	0.0227093406371054	0.322253335300361
FBpp0198251	0.00284689640880831	0.51467018857415
FBpp0198252	0.296784187796736	-0.0969781239510474
FBpp0198253	0.0174719208083498	0.0688258356758725
FBpp0198254	-0.281473344336547	0.867180364069551
FBpp0198255	-0.0447449654623503	-0.0581375964980086
FBpp0198256	0.350697827172508	-0.693820437151822
FBpp0198257	0.0257363508235158	0.0769036133753496
FBpp0198258	-0.00905214622268413	-0.120789277543997
FBpp0198259	0.0266135989351907	-0.150318108153524
FBpp0198260	-0.295533277144651	0.0108536855288683
FBpp0198261	-0.241443835186474	0.300920465272496
FBpp0198262	-0.056705544194373	-0.0074490013831513
FBpp0198263	0.122719322964693	-0.0588746282189025
FBpp0198264	0.0809806423890904	0.0230927852138726
FBpp0198265	0.116126459293307	0.231468163255634
FBpp0198266	-0.0374565752343711	-0.0690002817682733
FBpp0198267	-0.0684156242660438	0.461653326506808
FBpp0198268	-0.461687967390863	1.51882374729017
FBpp0198269	0.00793524136361135	0.0697617889472771
FBpp0198270	0.0282969025078107	0.0699725388359009
FBpp0198271	-0.118378389619626	-0.11928970770501
FBpp0198272	-0.281621832369434	-0.0340492742485895
FBpp0198273	-0.0230247117481983	0.0343491814405625
FBpp0198274	0.0226725176597344	0.189814537420994
FBpp0198275	0.00901866822208852	-0.113455273538234
FBpp0198276	0.0187781387894344	-0.217059603482263
FBpp0198277	-0.02191826375822	0.0177514491821384
FBpp0198278	0.109846535094529	0.068712862843787
FBpp0198279	-0.0178958018458704	0.0113841214818388
FBpp0198280	0.0159777873261482	0.0885006414372677
FBpp0198281	-0.103730007609887	0.0599364507109661
FBpp0198282	-0.0299214625738002	0.030047956156796
FBpp0198283	-0.159485320785085	-0.150520585747382
FBpp0198284	0.111276859986855	0.0292711418534728
FBpp0198285	-0.0839212873689157	-0.075274050091208
FBpp0198286	-0.239322339014498	-0.166799788449692
FBpp0198287	-0.104591386478153	-0.568214243183512
FBpp0198288	0.338535693951214	0
FBpp0198289	-0.0163452702878966	-0.556811833312214
FBpp0198290	0.0118618762753558	-0.109898846753856
FBpp0198291	0.33764776565733	-1.58103954230511
FBpp0198292	-0.242993556732472	0.444076372544678
FBpp0198293	-0.264467696967464	0.458556132223013
FBpp0198294	-0.244914270960487	0.255215409926625
FBpp0198295	0.337807333948317	-1.11227169426031
FBpp0198296	0.0070520078144326	0.0483026577550455
FBpp0198297	0.455124267860581	-0.375625214353464
FBpp0198298	0.339132593998306	-0.409883688813549
FBpp0198299	0.339084703091918	0.292196211838886
FBpp0198300	-0.145554942471279	-1.05118483802504
FBpp0198301	0.00319488958990388	0.0491882943195912
FBpp0198302	-0.0479687426386685	0.103622558371759
FBpp0198303	-0.0723589911762665	-0.116107237107552
FBpp0198304	0.0534956906488089	0.0837933537250917
FBpp0198305	-0.0638076935185609	0.0162612852481988
FBpp0198306	-0.0509343159408859	-0.0211714925604221
FBpp0198307	0.0047877839717273	0.210414669604913
FBpp0198308	-0.0280681848966914	-0.127237675498292
FBpp0198309	0.0324725443437646	0.44991502670657
FBpp0198310	-0.319324622633826	0.473046895164383
FBpp0198311	0.339447537352545	-1.57577653637067
FBpp0198312	-0.00561961462799065	-0.0706085432800683
FBpp0198313	0.0159359994580907	0.542782249738982
FBpp0198314	-0.0368144966634302	-0.0557013353492637
FBpp0198315	0.0359705814978666	0.0530546124432422
FBpp0198316	-0.0557700185331963	-0.0914292135014537
FBpp0198317	-0.0578301723326511	0.000483993610351896
FBpp0198318	-0.242268435582162	0.266055955777768
FBpp0198319	0.0115621066332794	0.132397424242505
FBpp0198320	-0.0340629774398842	0.0636903588197879
FBpp0198321	-0.00205791217620699	-0.0120212765677541
FBpp0198322	0.097916505719869	0.139732736963741
FBpp0198323	0.114517099042669	0.0839186161523842
FBpp0198325	0.0144828123828553	0.359437661122327
FBpp0198326	0.00199576683950264	-0.146285171016834
FBpp0198327	-0.0420369907560434	0.364452595013576
FBpp0198328	-0.0246955644347466	0.697330221140296
FBpp0198329	-0.274442146053285	0.302304557380323
FBpp0198331	-0.0154007785229733	0.0375326967351427
FBpp0198332	1.58496250072116	0
FBpp0198333	0.00477359477096662	0.0176191006912373
FBpp0198334	-0.0934567093503553	-0.197552249658827
FBpp0198335	-0.0100456238431095	-0.398019514569743
FBpp0198336	-1.2462176258499	0
FBpp0198337	0.0619767620835436	0
FBpp0198338	-0.148074089559519	0
FBpp0198339	-0.199375421023116	0.468354575547015
FBpp0198340	0.335897305437405	0
FBpp0198341	0.0342683944759811	0.626433713388289
FBpp0198342	-0.166132975223996	-0.0287009030716676
FBpp0198343	0.617154490992641	-0.0939786518588219
FBpp0198344	-0.0723444334611802	0.560780540443988
FBpp0198345	-0.0589438625636687	-0.310307363134659
FBpp0198346	0.336138471388642	-0.946820839182281
FBpp0198347	0.005493113488235	-0.00438807115856132
FBpp0198348	0.33620150201951	-0.852356788791378
FBpp0198349	0.902975294305882	1.16402732598945
FBpp0198350	0.736715705823424	1.5236448729158
FBpp0198351	0.0183043587237359	-0.449322981225194
FBpp0198353	0.00156812210514656	0.142196872722638
FBpp0198354	0.336073584327911	1.56334080244256
FBpp0198355	0.335378197363001	0
FBpp0198356	1.58496250072116	0
FBpp0198357	0.0101305024313917	0.0300678939491514
FBpp0198358	0.0968488695074752	0.815567615284659
FBpp0198360	0.0377012806174996	-0.174585281122896
FBpp0198361	0.111517216708178	0.255995728884525
FBpp0198362	-0.0923901691488409	1.41257176847763
FBpp0198363	0.33715824183596	0
FBpp0198364	0.336959027971173	1.56384303272654
FBpp0198365	0.337498190866729	0
FBpp0198366	0.3372341028709	0
FBpp0198367	-0.00760420470579271	-0.0291661880299063
FBpp0198368	1.58496250072116	0
FBpp0198370	-0.078696735051625	0.688178783131151
FBpp0198371	0.115758594978719	0.0541163604751809
FBpp0198372	0.543202165298746	-0.302781619912176
FBpp0198374	0.0877046581646983	-0.658675830772667
FBpp0198375	0.183456782526922	-0.815904229105744
FBpp0198376	0.336416435883603	0.759682938134065
FBpp0198377	-0.399885456758924	0.902969051086385
FBpp0198378	0.0353904899398297	0.224216613801208
FBpp0198380	-0.0448661789755699	-0.0674088046960386
FBpp0198381	0.00913426628880537	-0.00483151682551219
FBpp0198382	0.0154804305685228	0.0446153819460521
FBpp0198383	-0.000993927475911871	0.313038430526101
FBpp0198384	0.0669005548254369	0.0288124837729755
FBpp0198385	0.00355867518774322	0.0119833553803013
FBpp0198386	0.0258311122071053	0.00830992325095758
FBpp0198387	0.336587082258569	0
FBpp0198388	0.336806714984208	0
FBpp0198389	-0.0830681260806323	0.0433933820560453
FBpp0198390	0.33655211511021	0
FBpp0198391	0.343724848569903	0
FBpp0198392	-1.13779222138595	0.786116989668798
FBpp0198393	0.343681943717091	-1.57733486372962
FBpp0198394	0.343926323435959	0
FBpp0198395	-0.220155269206695	-0.443615375947763
FBpp0198396	0.34390344594871	0
FBpp0198397	0.018132590834729	-0.0643123122179583
FBpp0198398	0.103681199670428	-0.00229351591631821
FBpp0198399	-0.112485722105897	-0.0145215789712996
FBpp0198400	-0.0393020404918882	-0.215413536879136
FBpp0198401	0.0479484444799698	0.080114445825769
FBpp0198402	0.343924641189218	0
FBpp0198403	-0.01821528437685	0.10177864425081
FBpp0198405	0.343167792611063	0
FBpp0198406	-0.231644394662515	0.229548637709442
FBpp0198407	0.343056715416976	-1.58157420620795
FBpp0198408	-0.0124840905979439	0.271309818126456
FBpp0198409	0.0440965752865794	0.0610941492737341
FBpp0198410	-0.121329686594663	-0.510146112670169
FBpp0198411	0.343550467498269	0.240215568965562
FBpp0198412	-0.0188908666051217	0.0771099620320777
FBpp0198413	-0.968355594531934	0.35267732298854
FBpp0198414	0.0287664906813875	0.0909825198473337
FBpp0198415	0.344888314568785	-0.735258898058108
FBpp0198416	0.0684266697479837	0.220292081335592
FBpp0198417	0.0333426985804988	-0.0831843156417291
FBpp0198418	-0.0658240753394902	0.0574359717696373
FBpp0198419	0.345024765971779	0
FBpp0198420	-0.0626647408812591	-0.0264918160783862
FBpp0198421	-0.0483294059893487	-0.120773534695977
FBpp0198422	0.0679010106340825	-0.605409540265506
FBpp0198423	1.46535606935533	-0.733756581064846
FBpp0198424	-0.0314340705927255	0.150960920307325
FBpp0198425	-0.0422500897823159	-0.0955127250173606
FBpp0198426	0.11820067978293	0.0376593937341954
FBpp0198427	0.14005344679106	0.070824561663276
FBpp0198428	-0.0824807011571326	0.352981371629332
FBpp0198429	-0.170519226827478	-0.119035321549546
FBpp0198430	0.895136445223008	-1.23463027833664
FBpp0198431	-0.0296934606554626	-0.03062350489748
FBpp0198432	0.175302618346272	0.0985872545866423
FBpp0198433	-0.199511318913701	0.106367701613092
FBpp0198434	-0.236069257964695	0.972090910345744
FBpp0198435	0.00979367987478508	0.0415997254123694
FBpp0198436	-0.0453140595358138	0.10638302182485
FBpp0198437	-0.0448414205560406	-0.40096328692884
FBpp0198438	-0.0735404168633258	-0.0213717671854017
FBpp0198439	-0.000745472301390215	0.0947698848060692
FBpp0198440	-0.0347896884930958	0.0823448054553336
FBpp0198441	0.0170694500329711	0.0595061874828302
FBpp0198442	0.126988174660746	-0.211004884939748
FBpp0198443	0.0210051563630282	0.137883271921047
FBpp0198444	-0.0284300064038976	-0.0250663531120164
FBpp0198445	-0.0174775477833712	1.33053759675609
FBpp0198446	0.00937978718746335	0.0535712507949015
FBpp0198447	0.344665172018722	-1.58089954142302
FBpp0198448	0.344531908931143	1.55661271869277
FBpp0198449	0.0713040232669575	-0.6325223420112
FBpp0198450	-0.0796398433222212	-0.275326865338429
FBpp0198451	-0.0171143306192909	-0.482117090121634
FBpp0198452	0.342981468416584	0
FBpp0198453	0.340625521937696	0
FBpp0198454	0.340786743813698	0
FBpp0198455	-0.282717674351568	1.09345716708006
FBpp0198457	0.34030493603703	0.288366807741738
FBpp0198458	0.340315944391045	0.998342198064611
FBpp0198459	0.0115986325285958	0.704456651060693
FBpp0198460	0.0100426833043725	0.994687785547447
FBpp0198461	0.0229683583599039	-0.0327390407883754
FBpp0198462	-0.0173580699502357	0.0531407008234481
FBpp0198463	-0.00845683782810991	0.0622990017790163
FBpp0198464	0.664063225596657	-0.0869395293928725
FBpp0198465	-0.0742510959567554	-0.216411231706045
FBpp0198466	-0.0338883220128045	-0.120489562449111
FBpp0198467	0.0383494824897262	0.0769239010599367
FBpp0198468	-0.019064820754467	0.00445464787931904
FBpp0198469	0.819187998756319	-1.08076784435405
FBpp0198470	-0.00601189626639909	0.197332429521323
FBpp0198471	0.341298653208438	-1.5689409466439
FBpp0198472	-0.0223668884450683	0.15359817504539
FBpp0198473	-0.0109876314425341	0.0388083876605626
FBpp0198474	0.0185465719249809	0.0115913833220043
FBpp0198475	0.0731630656729555	-0.112255936805539
FBpp0198476	0.136584455682708	-0.220828552287378
FBpp0198477	-3.97230033185592e-05	0.0787772305286074
FBpp0198478	-0.0731300928983976	-0.603173484391324
FBpp0198479	0.0675727178689871	-0.108484217074204
FBpp0198480	-0.0395552531323852	0.00248764671967061
FBpp0198481	0.0166874217188364	-0.0230896059632225
FBpp0198482	0.0980722411075502	0.231210783526156
FBpp0198483	-0.0024410113817821	-0.151779090866902
FBpp0198484	-0.0496058058190458	-0.224954596027753
FBpp0198485	0.000501763734788052	0.043221272524762
FBpp0198486	0.108428472569386	0.198432211149099
FBpp0198487	0.14266191561603	0.219709800698643
FBpp0198488	-0.0110142289520301	-0.600324508401484
FBpp0198490	-0.11854075173787	-0.0990231578519019
FBpp0198491	-0.0459843430930569	-0.0902628446915568
FBpp0198492	-0.038757127877284	-0.028600259343219
FBpp0198493	-0.0504470385972701	-0.151189398167118
FBpp0198494	0.0470494671161736	0.170940939280509
FBpp0198495	-0.223326155074159	0.331967156719388
FBpp0198496	-0.198281903635664	0.287596004391904
FBpp0198497	0.340052363702906	0
FBpp0198498	0.0563693739627539	-0.185229526629971
FBpp0198499	-0.00793343859139339	-0.0430852295108992
FBpp0198500	-0.073589940303983	0.422409213803215
FBpp0198501	0.022031948489295	0.131235627594327
FBpp0198502	0.0968517977853485	-0.0211191415137681
FBpp0198503	-0.100798237677071	-0.326298761069349
FBpp0198504	-0.01543783406404	0.10269359289864
FBpp0198505	-0.0518816641106477	-0.0359325260135528
FBpp0198506	0.416634479675317	0.0735780811862258
FBpp0198507	-0.0191489081010568	-0.314624722800014
FBpp0198508	0.340192658874687	0.123134697733756
FBpp0198509	-0.304404239907996	0.710223912146744
FBpp0198510	0.04599362229856	0.235470236523818
FBpp0198511	-0.061514977916971	-0.00574538769013144
FBpp0198512	-0.0922387689675679	-0.186907916136216
FBpp0198513	-0.0812692598567588	-0.210059197994851
FBpp0198514	-0.0569421620822694	-0.161186078611539
FBpp0198515	-0.211492084398438	-0.232527660290612
FBpp0198516	-0.00793662781143722	0.174403616164944
FBpp0198517	0.047941964003577	-0.00228622003154355
FBpp0198518	0.342680961548333	-1.58496250072116
FBpp0198519	0.0251460927549629	0.0687610687451783
FBpp0198520	0.00261539019580548	-0.271367790992203
FBpp0198521	-0.0129051965805957	0.294459983028166
FBpp0198522	0.660665665589617	0.495008478317239
FBpp0198523	0.302211880799985	-0.214163229884779
FBpp0198524	-0.0903819283306162	-0.125846063981849
FBpp0198525	0.0436332540919592	0.182306444162641
FBpp0198526	-0.0624500006902295	0.000497964884089708
FBpp0198527	-0.0483215968220995	-0.638594806041837
FBpp0198528	0.0282237669337484	0.0132221813241159
FBpp0198529	-0.0107710737492759	0.0824056188926676
FBpp0198530	0.112305824329707	-0.200133366197025
FBpp0198531	-0.0528955566534589	0.116316142329457
FBpp0198532	0.0219153292647971	-0.0818484717615998
FBpp0198533	0.0369902187190629	-4.05419879024871e-05
FBpp0198534	-0.0406727500924704	-0.374560379822895
FBpp0198535	-0.178939369157094	0.312975110548117
FBpp0198536	0.0244614375548655	0.139148893049387
FBpp0198537	-0.0217062709140519	0.235148746529797
FBpp0198538	-0.0075546203804131	-0.023985327421143
FBpp0198539	-0.293126525637329	-0.149084483519416
FBpp0198540	-0.0340936077092054	0.021061815848022
FBpp0198541	-0.365431101736535	0.399091020141047
FBpp0198542	-0.0186746316775833	0.293358326610738
FBpp0198543	0.308482405286241	-0.431077490364297
FBpp0198544	0.0269699890576111	0.105422638808985
FBpp0198545	0.0370913488621107	-0.00674643192707414
FBpp0198546	-0.009962872323935	0.0266092763092881
FBpp0198547	-0.0964172298553568	-0.0289554623016363
FBpp0198548	-0.0306259512283251	0.0995622109336824
FBpp0198549	0.00821843765192687	0.0116430638678572
FBpp0198550	0.00414569927720831	0.339007615720307
FBpp0198551	0.0199515149550673	0.385842479773918
FBpp0198552	-0.0186438941889809	0.394058931363747
FBpp0198553	0.282794745968402	0.808621398734624
FBpp0198554	0.0208715442312432	-0.0918627886651349
FBpp0198555	0.0187317215603655	0.432069470356196
FBpp0198556	0.03605817214096	-0.159795619265289
FBpp0198557	0.00917276968532932	-0.394352250108212
FBpp0198558	0.00573168695062787	0.0800296334019108
FBpp0198559	0.0263562272558571	-0.31586323461971
FBpp0198560	0.281800956332341	0.428301400175129
FBpp0198561	0.0512705870110935	0.170935755724204
FBpp0198562	0.02109443340646	0.0836081945972238
FBpp0198563	-0.0212468196648705	0.0823677423992459
FBpp0198564	0.0322363633436031	0.0137974977445856
FBpp0198565	-0.110467365742458	-0.114732805605935
FBpp0198566	0.0082474132799667	-0.0218674421035325
FBpp0198567	-0.0224365463223983	0.0146729298361064
FBpp0198568	0.284193397565293	-0.901563839220102
FBpp0198569	0.284444744075943	0.434123475306637
FBpp0198570	-0.302280455985453	0.378561770596199
FBpp0198571	0.283286458138108	-0.854572040824575
FBpp0198572	-0.0489036972209446	0.278162962836308
FBpp0198573	-0.152188607277581	-0.311016468290227
FBpp0198574	0.0224086793676789	0.692924616105662
FBpp0198575	-0.0549029706767702	-0.105742853361828
FBpp0198576	-0.0548713414634723	0.265209323248772
FBpp0198577	-0.0770548874913094	-0.0344681268261502
FBpp0198578	0.0902930067312	0.157339834793159
FBpp0198579	-0.21229829255966	-0.530490482164397
FBpp0198580	0.283557540433013	-0.301723218285652
FBpp0198582	0.279988051730564	1.09030948400779
FBpp0198584	-0.0229483181960521	0.112308364588208
FBpp0198585	0.0824980772143271	0.088049205520525
FBpp0198586	0.280049227020984	0
FBpp0198587	-0.00140365737987458	0.170218876355712
FBpp0198588	0.0100017888581092	-0.152551797022153
FBpp0198589	0.27968615555813	0.157465994620758
FBpp0198590	0.0248546588486832	1.24420829011525
FBpp0198591	0.000748619357367475	0.423848129042236
FBpp0198592	-0.0442820765630565	0.42182562558596
FBpp0198593	-0.25129418878531	0.649827802135985
FBpp0198594	-0.100295536218702	0.584779799864977
FBpp0198595	0.0520045705763131	0.417930282072966
FBpp0198596	-0.0452100262433306	0.608398630385602
FBpp0198597	-0.0420070563850442	0.185102161259877
FBpp0198598	-0.0300048024612286	0.162152091953676
FBpp0198599	0.00529924470255594	0.290712794237973
FBpp0198600	-0.0167733511817943	-0.0296125676527432
FBpp0198601	0.0137112118102546	0.0163099372321764
FBpp0198602	0.00500134028528165	0.0750440225518455
FBpp0198603	0.0538650897841462	-0.2441389901689
FBpp0198604	-0.011519575621312	0.346851000158148
FBpp0198605	0.0376270120492701	0.263295398440028
FBpp0198606	-0.269561063068012	0.457097935965144
FBpp0198607	-0.386862754312695	-0.117720559893933
FBpp0198608	-0.0726503531089152	0.578183029889986
FBpp0198609	0.00774409790855024	0.0900079256087205
FBpp0198610	0.0656798858923833	0.0160351267466455
FBpp0198611	0.0395772156237069	-0.0573808264877483
FBpp0198612	-0.346635928543787	0.259761005028707
FBpp0198613	-0.29070856629714	0.513655152702776
FBpp0198614	0.0550498933909642	0.0451114507170074
FBpp0198615	-0.0651180967985779	0.440943701341692
FBpp0198616	0.0752904028729419	-0.00977594685213024
FBpp0198617	0.00404172903015343	-0.519993251444669
FBpp0198618	0.28099941223143	0
FBpp0198619	-0.303551095247354	0.351369100750397
FBpp0198620	-0.077786735157114	0.449055623007608
FBpp0198621	0.0685248266179787	-0.0890422231485142
FBpp0198622	0.0179750351355172	-0.119720603327089
FBpp0198623	0.000779293988621976	-0.10586852464705
FBpp0198624	-0.0178706636140603	0.517938527765763
FBpp0198625	0.0708822210779867	0.018502337031207
FBpp0198626	-0.299769021254188	0.291742863600896
FBpp0198627	0.0664176807248269	-0.11840829637237
FBpp0198628	-0.00463571119833772	-0.473077619230443
FBpp0198629	0.110154720843562	0.112964427785731
FBpp0198630	-0.0528347045720351	-0.536835832481961
FBpp0198631	0.139488504821611	0.108776118726738
FBpp0198632	-0.00592030960506595	0.0303661374634255
FBpp0198633	-0.0138359211763627	0.554554585339614
FBpp0198634	-0.0115878916431146	0.4966472603913
FBpp0198635	-0.0526157493323887	-0.0836854125648829
FBpp0198636	0.0153639464499419	0.202113965887912
FBpp0198637	0.00500563610289961	0.145639005390022
FBpp0198638	0.0934416033612437	0.032450391705944
FBpp0198639	0.280693603044298	0
FBpp0198640	-0.0297815222825646	0.222831341372438
FBpp0198641	-0.0321450078051696	0.124465801754659
FBpp0198642	0.0586242891285134	-0.0794572413064375
FBpp0198643	-0.311867614947156	-0.109404378135852
FBpp0198644	0.00394325699764264	0.175600559134223
FBpp0198645	-0.0887050571927269	-0.513716266297391
FBpp0198646	-0.0230800040615444	0.356280436221705
FBpp0198647	-0.017348139348069	-0.65547735082263
